date,time,grid,trap,l_ear,r_ear,sex,age,weight,hindft,notes,b_key,session_id,study
8/22/2007,,bonrip,6D,2071,2072,M,,1040,117,,278,82,Population
8/22/2007,,bonrip,6E,2069,2070,M,,980,116,,277,82,Population
8/22/2007,,bonrip,7D,2077,2078,M,,1240,142,,281,82,Population
8/22/2007,,bonrip,7E,2079,2080,M,,960,118,,282,82,Population
8/22/2007,,bonrip,8A,2048,2052,M,,1240,NA,,270,82,Population
8/22/2007,,bonrip,8E,1973,1974,F,,1630,NA,,233,82,Population
8/23/2007,,bonrip,10C,2092,2093,F,,1520,125,,289,82,Population
8/23/2007,,bonrip,1B,2032,2033,F,,1160,NA,,263,82,Population
8/23/2007,,bonrip,2A,2067,2068,?,,420,NA,,276,82,Population
8/23/2007,,bonrip,2B,2030,2065,F,,1050,NA,,262,82,Population
8/23/2007,,bonrip,2C,2085,2086,M,,1280,118,,285,82,Population
8/23/2007,,bonrip,2D,2083,,,,1420,NA,,938,82,Population
8/23/2007,,bonrip,3A,2020,2021,F,,1700,NA,,257,82,Population
8/23/2007,,bonrip,4D,2087,2088,M,,420,85,,286,82,Population
8/23/2007,,bonrip,5A,2042,2043,F,,1160,NA,,268,82,Population
8/23/2007,,bonrip,5B,1941,1942,F,,1700,NA,,218,82,Population
8/23/2007,,bonrip,5D,2038,2039,F,,1030,NA,,266,82,Population
8/23/2007,,bonrip,6C,2071,2072,M,,1550,NA,,278,82,Population
8/23/2007,,bonrip,6D,2069,2070,M,,950,NA,,277,82,Population
8/23/2007,,bonrip,6E,2073,2074,M,,1470,NA,,279,82,Population
8/23/2007,,bonrip,7A,2077,2078,M,,1300,NA,,281,82,Population
8/23/2007,,bonrip,8A,2089,2091,M,,330,70,,287,82,Population
8/23/2007,,bonrip,9A,2057,2058,F,,1520,NA,,273,82,Population
8/23/2007,,bonrip,9C,1973,1974,F,,1700,NA,,233,82,Population
8/23/2007,,bonrip,9D,2008,2011,F,,1500,135,,250,82,Population
8/24/2007,,bonrip,10A,1973,1974,F,,1580,NA,,233,82,Population
8/24/2007,,bonrip,10B,2055,2056,F,,1460,NA,,272,82,Population
8/24/2007,,bonrip,10C,2057,2058,F,,1510,NA,,273,82,Population
8/24/2007,,bonrip,10E,2092,2093,F,,950,NA,,289,82,Population
8/24/2007,,bonrip,1C,2032,2033,F,,1040,NA,,263,82,Population
8/24/2007,,bonrip,2A,2026,2027,F,,1480,NA,,260,82,Population
8/24/2007,,bonrip,2B,2094,2096,M,,1440,NA,,290,82,Population
8/24/2007,,bonrip,2C,2085,2086,M,,1180,NA,,285,82,Population
8/24/2007,,bonrip,2E,2000,2001,F,,1640,NA,non-pregnant,246,82,Population
8/24/2007,,bonrip,3C,2097,2099,,,440,83,,292,82,Population
8/24/2007,,bonrip,4B,2020,2021,F,,1660,NA,non-pregnant,257,82,Population
8/24/2007,,bonrip,4C,2030,2065,F,,1000,NA,,262,82,Population
8/24/2007,,bonrip,4E,2034,2035,F,,1260,NA,,264,82,Population
8/24/2007,,bonrip,5A,2036,2037,F,,1400,NA,,265,82,Population
8/24/2007,,bonrip,5D,2073,2074,M,,1420,NA,,279,82,Population
8/24/2007,,bonrip,5E,2038,2039,F,,1050,NA,,266,82,Population
8/24/2007,,bonrip,6A,2042,2043,F,,1040,NA,,268,82,Population
8/24/2007,,bonrip,6B,2077,2078,M,,1220,NA,,281,82,Population
8/24/2007,,bonrip,6C,2071,2072,M,,1040,NA,,278,82,Population
8/24/2007,,bonrip,6E,2069,2070,M,,960,NA,,277,82,Population
8/24/2007,,bonrip,7A,1941,1942,F,,1640,NA,non-pregnant,218,82,Population
8/24/2007,,bonrip,7B,2048,2052,M,,1230,NA,,270,82,Population
8/24/2007,,bonrip,7C,2046,2047,F,,990,NA,,949,82,Population
8/24/2007,,bonrip,8A,2079,2080,M,,880,NA,,282,82,Population
8/24/2007,,bonrip,8C,2100,2101,M,,300,72,,939,82,Population
8/24/2007,,bonrip,8C,2089,2091,M,,300,72,,287,82,Population
8/24/2007,,bonrip,9C,2008,2011,F,,1480,NA,,250,82,Population
11/13/2007,,bonrip,10b,2057,2058,F,,1820,146,,273,83,Population
11/13/2007,,bonrip,1c,2085,2086,M,,1480,136,,285,83,Population
11/13/2007,,bonrip,3d,2302,2303,M,,1380,138,,382,83,Population
11/13/2007,,bonrip,4a,2306,2307,F,,1530,NA,,384,83,Population
11/13/2007,,bonrip,4b,2036,2037,F,,1880,147,,265,83,Population
11/13/2007,,bonrip,4c,2304,2305,F,,1450,134,,383,83,Population
11/13/2007,,bonrip,5c,2075,2076,M,,1700,142,,280,83,Population
11/13/2007,,bonrip,6c,2038,2039,F,,1640,142,,266,83,Population
11/13/2007,,bonrip,7d,2100,2301,M,,1250,124,,940,83,Population
11/13/2007,,bonrip,9a,1973,1974,F,,1740,NA,,233,83,Population
11/13/2007,,bonrip,9c,2308,2309,F,,1400,135,,385,83,Population
11/14/2007,,bonrip,10a,2314,2315,F,,1420,139,,388,83,Population
11/14/2007,,bonrip,10c,1973,1974,F,,1680,NA,,233,83,Population
11/14/2007,,bonrip,1b,2085,2086,M,,1600,NA,,285,83,Population
11/14/2007,,bonrip,1e,2000,2001,F,,1760,145,,246,83,Population
11/14/2007,,bonrip,2b,2310,2311,F,,1460,136,,386,83,Population
11/14/2007,,bonrip,3c,2094,2096,M,,1780,144,,290,83,Population
11/14/2007,,bonrip,4a,2073,2074,M,,1780,150,,279,83,Population
11/14/2007,,bonrip,4d,2034,2035,F,,1500,135,,264,83,Population
11/14/2007,,bonrip,5a,2038,2039,F,,1490,NA,,266,83,Population
11/14/2007,,bonrip,5b,2040,2041,F,,1680,135,,267,83,Population
11/14/2007,,bonrip,7c,2100,2301,M,,1220,NA,,940,83,Population
11/14/2007,,bonrip,9b,2312,2313,M,,1300,NA,,387,83,Population
11/14/2007,,bonrip,9e,2308,2309,F,,1340,NA,,385,83,Population
11/15/2007,,bonrip,1b,2032,2033,F,,1600,145,,263,83,Population
11/15/2007,,bonrip,1c,2304,2305,F,,1350,NA,,383,83,Population
11/15/2007,,bonrip,2a,2094,2096,M,,1780,NA,,290,83,Population
11/15/2007,,bonrip,2d,2085,2086,M,,1560,NA,,285,83,Population
11/15/2007,,bonrip,4b,2306,2307,F,,1560,NA,,384,83,Population
11/15/2007,,bonrip,5a,2036,2037,F,,1860,NA,,265,83,Population
11/15/2007,,bonrip,5d,2038,2039,F,,1430,NA,,266,83,Population
11/15/2007,,bonrip,6b,2316,2317,M,,1750,135,,389,83,Population
11/15/2007,,bonrip,6e,2073,2074,M,,1740,NA,,279,83,Population
11/15/2007,,bonrip,7b,2008,2011,F,,1930,140,,250,83,Population
11/15/2007,,bonrip,7e,2100,2301,M,,1230,NA,,940,83,Population
11/15/2007,,bonrip,8b,2312,2313,M,,1310,NA,,387,83,Population
11/15/2007,,bonrip,9b,1973,1974,F,,1680,NA,,233,83,Population
11/15/2007,,bonrip,9c,2308,2309,F,,1260,NA,,385,83,Population
11/16/2007,,bonrip,10e,2057,2058,F,,1760,NA,,273,83,Population
11/16/2007,,bonrip,1d,2085,2086,M,,1510,NA,,285,83,Population
11/16/2007,,bonrip,1e,2318,2319,F,,1600,140,,390,83,Population
11/16/2007,,bonrip,3d,2304,2305,F,,1300,NA,,383,83,Population
11/16/2007,,bonrip,3e,2302,2303,M,,1400,NA,,382,83,Population
11/16/2007,,bonrip,4a,2320,2321,F,,1240,130,,391,83,Population
11/16/2007,,bonrip,4b,2063,2064,F,,1600,140,,275,83,Population
11/16/2007,,bonrip,4c,2306,2307,F,,1500,NA,,384,83,Population
11/16/2007,,bonrip,5a,2071,2072,M,,1740,145,,278,83,Population
11/16/2007,,bonrip,5c,2073,2074,M,,1700,NA,,279,83,Population
11/16/2007,,bonrip,5e,2038,2039,F,,1450,NA,,266,83,Population
11/16/2007,,bonrip,6c,2075,2076,M,,1650,NA,,280,83,Population
11/16/2007,,bonrip,7b,2322,2323,F,,1710,140,,392,83,Population
11/16/2007,,bonrip,8b,2100,2301,M,,1240,NA,,940,83,Population
11/16/2007,,bonrip,8e,2308,2309,F,,1240,NA,,385,83,Population
11/16/2007,,bonrip,9a,1973,1974,F,,1780,NA,,233,83,Population
11/16/2007,,bonrip,9b,2055,2056,F,,1650,150,,272,83,Population
11/16/2007,,bonrip,9e,2312,2313,M,,1250,NA,,387,83,Population
3/18/2008,,bonrip,10a,2055,2056,F,,1570,148,,272,84,Population
3/18/2008,,bonrip,10b,2057,2058,F,,1630,152,,273,84,Population
3/18/2008,,bonrip,2c,2032,2033,F,,1570,147,,263,84,Population
3/18/2008,,bonrip,2e,2302,2303,M,,1410,135,,382,84,Population
3/18/2008,,bonrip,3e,2085,2086,M,,1610,143,,285,84,Population
3/18/2008,,bonrip,4b,2094,2096,M,,1590,145,,290,84,Population
3/18/2008,,bonrip,6a,2008,2011,F,,1740,145,,250,84,Population
3/18/2008,,bonrip,6b,2073,2074,M,,1640,152,,279,84,Population
3/18/2008,,bonrip,6c,2071,2072,M,,1580,143,,278,84,Population
3/18/2008,,bonrip,6d,2038,2039,F,,NA,NA,Dead,266,84,Population
3/18/2008,,bonrip,8a,2312,2313,M,,1260,135,,387,84,Population
3/18/2008,,bonrip,8b,2308,2309,F,,1440,131,,385,84,Population
3/18/2008,,bonrip,9b,1973,1974,F,,1620,148,,233,84,Population
3/19/2008,,bonrip,10a,1973,1974,F,,1600,NA,,233,84,Population
3/19/2008,,bonrip,10e,2057,2058,F,,1730,NA,,273,84,Population
3/19/2008,,bonrip,2a,2032,2033,F,,1480,NA,,263,84,Population
3/19/2008,,bonrip,2d,2085,2086,M,,1540,NA,,285,84,Population
3/19/2008,,bonrip,2e,2034,2035,F,,1460,139,,264,84,Population
3/19/2008,,bonrip,4c,2094,2096,M,,1540,NA,,290,84,Population
3/19/2008,,bonrip,5a,2073,2074,M,,1680,NA,,279,84,Population
3/19/2008,,bonrip,5d,2302,2303,M,,1330,NA,,382,84,Population
3/19/2008,,bonrip,6a,2077,2078,M,,1400,138,,281,84,Population
3/19/2008,,bonrip,6b,2071,2072,M,,1500,NA,,278,84,Population
3/19/2008,,bonrip,7b,2075,2076,M,,1560,156,,280,84,Population
3/19/2008,,bonrip,8b,2312,2313,M,,1250,NA,,387,84,Population
3/19/2008,,bonrip,8c,2308,2309,F,,1460,NA,,385,84,Population
3/19/2008,,bonrip,9a,2055,2056,F,,1520,NA,,272,84,Population
3/20/2008,,bonrip,10a,2057,2058,F,,1630,NA,,273,84,Population
3/20/2008,,bonrip,10b,2055,2056,F,,1470,NA,,272,84,Population
3/20/2008,,bonrip,1b,2085,2086,M,,1580,NA,,285,84,Population
3/20/2008,,bonrip,1e,2034,2035,F,,1420,NA,,264,84,Population
3/20/2008,,bonrip,3d,2302,2303,M,,1310,NA,,382,84,Population
3/20/2008,,bonrip,4a,2324,2325,M,,1480,141,,393,84,Population
3/20/2008,,bonrip,5a,2071,2072,M,,1540,NA,,278,84,Population
3/20/2008,,bonrip,5c,2094,2096,M,,1520,NA,,290,84,Population
3/20/2008,,bonrip,6a,2008,2011,F,,1820,NA,,250,84,Population
3/20/2008,,bonrip,6b,2073,2074,M,,1640,NA,,279,84,Population
3/20/2008,,bonrip,7b,2308,2309,F,,1410,NA,,385,84,Population
3/20/2008,,bonrip,8a,2312,2313,M,,1250,NA,,387,84,Population
3/20/2008,,bonrip,8b,2075,2076,M,,1480,NA,,280,84,Population
3/20/2008,,bonrip,9b,2055,2056,F,,1440,NA,,272,84,Population
3/20/2008,,bonrip,9c,1973,1974,F,,1690,NA,,233,84,Population
3/21/2008,,bonrip,10a,2055,2056,F,,1350,NA,,272,84,Population
3/21/2008,,bonrip,10b,2057,2058,F,,1600,NA,,273,84,Population
3/21/2008,,bonrip,10c,1973,1974,F,,1630,NA,,233,84,Population
3/21/2008,,bonrip,1a,2032,2033,F,,1470,NA,,263,84,Population
3/21/2008,,bonrip,1e,2034,2035,F,,NA,NA,,264,84,Population
3/21/2008,,bonrip,2e,2318,2319,F,,1550,139,,390,84,Population
3/21/2008,,bonrip,3e,2085,2086,M,,1550,NA,,285,84,Population
3/21/2008,,bonrip,4b,2094,2096,M,,1500,NA,,290,84,Population
3/21/2008,,bonrip,5e,2302,2303,M,,1310,138,,382,84,Population
3/21/2008,,bonrip,6a,2073,2074,M,,1630,NA,,279,84,Population
3/21/2008,,bonrip,6b,2077,2078,M,,1390,139,,281,84,Population
3/21/2008,,bonrip,6c,2071,2072,M,,1530,NA,,278,84,Population
3/21/2008,,bonrip,7b,2008,2011,F,,1750,NA,,250,84,Population
3/21/2008,,bonrip,7e,2308,2309,F,,1430,NA,,385,84,Population
3/21/2008,,bonrip,8a,2075,2076,M,,1470,NA,,280,84,Population
3/21/2008,,bonrip,8b,2312,2313,M,,1250,NA,,387,84,Population
6/10/2008,,bonrip,3b,2085,2086,M,A,1640,139,Pregnant,285,85,Population
6/10/2008,,bonrip,5a,2094,2096,M,A,1530,145,,290,85,Population
6/10/2008,,bonrip,6b,2008,2011,F,A,1990,140,,250,85,Population
6/10/2008,,bonrip,7d,2308,2309,F,A,1630,130,non-pregnant,385,85,Population
6/10/2008,,bonrip,9a,1973,1974,F,A,1950,139,non-pregnant,233,85,Population
6/11/2008,,bonrip,10e,2057,2058,F,A,1890,140,non-pregnant,273,85,Population
6/11/2008,,bonrip,1c,2326,2327,M,A,1350,129,,394,85,Population
6/11/2008,,bonrip,4b,2085,2086,M,A,1570,NA,Pregnant; last collar was chewed off,285,85,Population
6/12/2008,,bonrip,1c,2085,2086,M,A,1610,NA,Pregnant,285,85,Population
6/12/2008,,bonrip,6b,2073,2074,M,A,1540,145,Pregnant,279,85,Population
6/12/2008,,bonrip,7c,2308,2309,F,A,1735,NA,non-pregnant,385,85,Population
6/13/2008,,bonrip,1b,2085,2086,M,A,1480,NA,Pregnant,285,85,Population
6/13/2008,,bonrip,7a,2008,2011,F,A,2220,NA,,250,85,Population
6/13/2008,,bonrip,8c,2308,2309,F,A,1600,NA,"149.074 recapture; collar loose, removed and replaced; non-pregnant",385,85,Population
6/13/2008,,bonrip,9a,2057,2058,F,A,1950,NA,non-pregnant,273,85,Population
6/13/2008,,bonrip,9b,1973,1974,F,A,2040,NA,non-pregnant,233,85,Population
8/26/2008,,bonrip,1a,2330,2331,F,,1320,138,,395,86,Population
8/26/2008,,bonrip,1b,2085,2086,M,,1720,NA,previous collar was chewed off,285,86,Population
8/26/2008,,bonrip,1c,2328,2329,F,,1100,125,,941,86,Population
8/26/2008,,bonrip,1e,2318,2319,F,,1610,NA,,390,86,Population
8/26/2008,,bonrip,3d,2332,2333,?,,410,85,,396,86,Population
8/26/2008,,bonrip,5d,2334,2335,F,,820,110,,397,86,Population
8/26/2008,,bonrip,6a,2336,2337,F,,1500,142,,398,86,Population
8/26/2008,,bonrip,7a,2338,2339,M,,1120,130,,399,86,Population
8/26/2008,,bonrip,7b,2308,2309,F,,1540,NA,,385,86,Population
8/26/2008,,bonrip,9a,2340,2341,F,,1050,122,,400,86,Population
8/26/2008,,bonrip,9e,1973,1974,F,,1320,NA,,233,86,Population
8/27/2008,,bonrip,1b,2342,2343,F,,1780,142,,401,86,Population
8/27/2008,,bonrip,1c,2350,2349,F,,1540,128,,404,86,Population
8/27/2008,,bonrip,1e,2318,2319,F,,1770,NA,,390,86,Population
8/27/2008,,bonrip,2a,2344,2345,F,,1480,135,,402,86,Population
8/27/2008,,bonrip,2b,2347,2348,F,,980,126,,403,86,Population
8/27/2008,,bonrip,2c,2351,2352,?,,NA,79,,405,86,Population
8/27/2008,,bonrip,3a,2353,2354,F,,860,109,,406,86,Population
8/27/2008,,bonrip,5b,2355,2356,F,,940,119,,407,86,Population
8/27/2008,,bonrip,5c,2075,2076,M,,1660,138,,280,86,Population
8/27/2008,,bonrip,6a,2008,2011,F,,1880,142,,250,86,Population
8/27/2008,,bonrip,6c,2357,2358,F,,1240,135,,408,86,Population
8/27/2008,,bonrip,6e,2359,2047,F,,1740,140,,950,86,Population
8/27/2008,,bonrip,8b,1973,1974,F,,NA,NA,,233,86,Population
8/27/2008,,bonrip,8c,2308,2309,F,,NA,NA,149.013 came off/removed; replaced,385,86,Population
8/27/2008,,bonrip,9b,2360,2361,?,,360,81,,409,86,Population
8/28/2008,,bonrip,1b,2350,2349,F,,1540,NA,,404,86,Population
8/28/2008,,bonrip,1c,2342,2343,F,,1960,NA,,401,86,Population
8/28/2008,,bonrip,1e,2318,2319,F,,1600,NA,,390,86,Population
8/28/2008,,bonrip,2c,2085,2086,M,,1680,NA,,285,86,Population
8/28/2008,,bonrip,3a,2344,2345,F,,1850,NA,,402,86,Population
8/28/2008,,bonrip,3b,2368,2369,F,,1350,150,,970,86,Population
8/28/2008,,bonrip,3c,2370,2371,F,,490,129,,413,86,Population
8/28/2008,,bonrip,4d,2334,2335,F,,810,NA,,397,86,Population
8/28/2008,,bonrip,6b,2359,2047,F,,1770,NA,,950,86,Population
8/28/2008,,bonrip,7d,2366,2367,F,,1190,120,,412,86,Population
8/28/2008,,bonrip,8c,1973,1974,F,,NA,NA,,233,86,Population
8/28/2008,,bonrip,9b,2360,2361,?,,NA,NA,,409,86,Population
8/28/2008,,bonrip,9b,2362,2363,M,,240,81,,410,86,Population
8/28/2008,,bonrip,9b,2364,2365,M,,340,80,,411,86,Population
8/29/2008,,bonrip,1e,2318,2319,F,,1540,NA,,390,86,Population
8/29/2008,,bonrip,2a,2357,2358,F,,1250,NA,,408,86,Population
8/29/2008,,bonrip,2b,2085,2086,M,,1780,NA,,285,86,Population
8/29/2008,,bonrip,2c,2328,2372,F,,1180,NA,,941,86,Population
8/29/2008,,bonrip,2d,2350,2349,F,,1520,NA,,404,86,Population
8/29/2008,,bonrip,4a,2373,2374,F,,1180,126,,414,86,Population
8/29/2008,,bonrip,4d,2344,2345,F,,1700,NA,,402,86,Population
8/29/2008,,bonrip,5a,2376,2375,M,,930,116,,415,86,Population
8/29/2008,,bonrip,5d,2334,2335,F,,830,NA,,397,86,Population
8/29/2008,,bonrip,7a,2379,2380,M,,900,117,,417,86,Population
8/29/2008,,bonrip,7b,2377,2378,F,,1110,123,,416,86,Population
8/29/2008,,bonrip,9a,2383,2384,F,,380,79,,419,86,Population
8/29/2008,,bonrip,9c,2381,2382,F,,880,114,,418,86,Population
11/17/2008,,bonrip,4b,2094,2385,M,,1880,139,,291,87,Population
11/17/2008,,bonrip,4d,2368,2369,F,,1580,145,,970,87,Population
11/17/2008,,bonrip,4e,2085,2086,M,,1800,138,,285,87,Population
11/17/2008,,bonrip,5d,2376,2375,M,,1440,139,,415,87,Population
11/17/2008,,bonrip,6a,2077,2078,M,,1550,145,,281,87,Population
11/18/2008,,bonrip,10c,2388,2389,M,,1310,130,,971,87,Population
11/18/2008,,bonrip,10e,2386,2387,F,,1560,136,,420,87,Population
11/18/2008,,bonrip,4a,2094,2385,M,,1840,NA,,291,87,Population
11/18/2008,,bonrip,4c,2368,2369,F,,1430,NA,,970,87,Population
11/18/2008,,bonrip,4d,2370,2371,F,,1650,139,,413,87,Population
11/18/2008,,bonrip,6c,2376,2375,M,,1340,NA,,415,87,Population
11/19/2008,,bonrip,4d,2085,2086,M,,1850,NA,,285,87,Population
11/19/2008,,bonrip,5c,2094,2385,M,,1750,NA,"149.033 recapture; collar loose, removed and replaced",291,87,Population
11/19/2008,,bonrip,6b,2077,2078,M,,1430,NA,,281,87,Population
11/19/2008,,bonrip,6e,2376,2375,M,,1320,NA,,415,87,Population
11/19/2008,,bonrip,7c,2204,2205,,,1350,134,,340,87,Population
11/19/2008,,bonrip,8c,2205,2206,F,,1500,138,,341,87,Population
11/19/2008,,bonrip,9a,2388,2389,M,,1220,NA,,971,87,Population
11/19/2008,,bonrip,9c,2207,2208,F,,1625,139,,342,87,Population
11/20/2008,,bonrip,10a,2386,2387,F,,1505,NA,,420,87,Population
11/20/2008,,bonrip,2c,2085,2086,M,,1690,NA,,285,87,Population
11/20/2008,,bonrip,3d,2370,2371,F,,1590,NA,,413,87,Population
11/20/2008,,bonrip,4b,2368,2369,F,,1390,NA,,970,87,Population
11/20/2008,,bonrip,5b,2094,2385,M,,1750,NA,,291,87,Population
11/20/2008,,bonrip,6c,2376,2375,M,,1290,NA,,415,87,Population
11/20/2008,,bonrip,7d,2077,2078,M,,1370,NA,,281,87,Population
11/20/2008,,bonrip,9b,2388,2389,M,,1300,NA,,971,87,Population
3/2/2009,,bonrip,10c,1774,1775,M,,1300,130,,141,88,Population
3/2/2009,,bonrip,1c,1770,1771,F,,1040,140,,139,88,Population
3/2/2009,,bonrip,2d,1772,1773,?,,1350,138,,140,88,Population
3/2/2009,,bonrip,3e,2085,2086,M,,1650,NA,,285,88,Population
3/2/2009,,bonrip,4c,2094,2385,M,,1610,NA,previous collar fell off,291,88,Population
3/2/2009,,bonrip,4d,2368,2369,F,,1470,NA,,970,88,Population
3/2/2009,,bonrip,6b,2059,2062,F,,1470,NA,,274,88,Population
3/2/2009,,bonrip,7d,2308,2309,F,A,1675,NA,,385,88,Population
3/3/2009,,bonrip,3b,2094,2385,M,,1670,NA,,291,88,Population
3/3/2009,,bonrip,4c,2368,2369,F,,1290,NA,,970,88,Population
3/3/2009,,bonrip,6a,2059,2062,F,,1470,NA,,274,88,Population
3/4/2009,,bonrip,10e,1774,1775,M,,1360,NA,,141,88,Population
3/4/2009,,bonrip,1b,1772,1773,?,,1300,NA,,140,88,Population
3/4/2009,,bonrip,1c,2085,2086,M,,1800,NA,,285,88,Population
3/4/2009,,bonrip,3c,2368,2389,F,,1420,NA,,970,88,Population
3/4/2009,,bonrip,4b,2094,2385,M,,1590,NA,,291,88,Population
3/4/2009,,bonrip,5c,2344,2345,F,,1800,NA,,402,88,Population
3/4/2009,,bonrip,7a,2059,2062,F,,NA,NA,,274,88,Population
3/5/2009,,bonrip,10c,1776,1777,M,,1600,143,,142,88,Population
3/5/2009,,bonrip,10d,1774,1775,M,,1330,NA,,141,88,Population
3/5/2009,,bonrip,1e,2034,2035,F,A 1.5,NA,NA,,264,88,Population
3/5/2009,,bonrip,2b,1778,1779,?,,NA,NA,,143,88,Population
3/5/2009,,bonrip,3b,2368,2369,F,,NA,NA,,970,88,Population
3/5/2009,,bonrip,4b,2344,2345,F,,NA,NA,,402,88,Population
3/5/2009,,bonrip,5d,2094,2385,M,,NA,NA,,291,88,Population
3/5/2009,,bonrip,7b,2059,2062,F,,NA,NA,,274,88,Population
3/5/2009,,bonrip,9e,2205,2206,F,,1580,NA,previous collar fell off,341,88,Population
4/14/2009,,bonrip,10a,1776,1777,M,,NA,NA,,142,89,Population
4/14/2009,,bonrip,1c,2085,2086,M,,NA,NA,,285,89,Population
4/14/2009,,bonrip,1d,1772,1773,?,,NA,NA,,140,89,Population
4/14/2009,,bonrip,1e,a3003,a3004,F,,1570,140,,1034,89,Population
4/14/2009,,bonrip,2c,1778,1779,?,,NA,NA,,143,89,Population
4/14/2009,,bonrip,2e,1770,1771,F,,1380,NA,collar previously chewed off (put back on the same bunny!),139,89,Population
4/14/2009,,bonrip,3a,2368,2369,F,,NA,NA,,970,89,Population
4/14/2009,,bonrip,5c,2344,2345,F,,NA,NA,,402,89,Population
4/14/2009,,bonrip,7b,a3001,a3002,M,,1620,139,,986,89,Population
4/14/2009,,bonrip,8b,2388,2389,M,,NA,NA,,971,89,Population
4/14/2009,,bonrip,8c,2308,2309,F,,NA,NA,,385,89,Population
4/15/2009,,bonrip,10a,1929,1930,M,,1500,142,,212,89,Population
4/15/2009,,bonrip,10c,,,,,NA,NA,,NA,89,Population
4/15/2009,,bonrip,1c,a3005,a3006,M,,1430,139,,987,89,Population
4/15/2009,,bonrip,1e,a3007,a3008,F,,1130,138,,988,89,Population
4/15/2009,,bonrip,2c,,,,,NA,NA,,NA,89,Population
4/15/2009,,bonrip,2e,,,,,NA,NA,,NA,89,Population
4/15/2009,,bonrip,3a,,,,,NA,NA,,NA,89,Population
4/15/2009,,bonrip,3d,,,,,NA,NA,,NA,89,Population
4/15/2009,,bonrip,4d,,,,,NA,NA,,NA,89,Population
4/15/2009,,bonrip,5d,,,,,NA,NA,,NA,89,Population
4/15/2009,,bonrip,7a,,,,,NA,NA,,NA,89,Population
4/15/2009,,bonrip,7b,2028,2029,F,,1460,139,,261,89,Population
4/15/2009,,bonrip,7d,,,,,NA,NA,,NA,89,Population
4/15/2009,,bonrip,8a,a3001,a3002,M,,NA,NA,,986,89,Population
4/16/2009,,bonrip,10c,,,,,NA,NA,,NA,89,Population
4/16/2009,,bonrip,10d,,,,,NA,NA,,NA,89,Population
4/16/2009,,bonrip,10e,,,,,NA,NA,,NA,89,Population
4/16/2009,,bonrip,1c,a3009,a3010,F,,1350,141,,989,89,Population
4/16/2009,,bonrip,1d,a3011,a3012,F,,1350,142,,990,89,Population
4/16/2009,,bonrip,1e,,,,,NA,NA,,NA,89,Population
4/16/2009,,bonrip,2c,,,,,NA,NA,,NA,89,Population
4/16/2009,,bonrip,2d,,,,,NA,NA,,NA,89,Population
4/16/2009,,bonrip,3b,,,,,NA,NA,,NA,89,Population
4/16/2009,,bonrip,4b,,,,,NA,NA,,NA,89,Population
4/16/2009,,bonrip,5d,a3013,a3014,M,,1340,139,,991,89,Population
4/16/2009,,bonrip,6b,,,,,NA,NA,,NA,89,Population
4/16/2009,,bonrip,7d,,,,,NA,NA,,NA,89,Population
4/16/2009,,bonrip,8a,a3001,a3002,M,,NA,NA,"collar broke off, caught in cage",986,89,Population
4/16/2009,,bonrip,8c,,,,,NA,NA,,NA,89,Population
4/16/2009,,bonrip,9a,,,,,NA,NA,,NA,89,Population
6/9/2009,,bonrip,10c,2340,2341,F,,1590,NA,,400,90,Population
6/9/2009,,bonrip,6e,2308,2309,F,,1780,NA,,385,90,Population
6/10/2009,,bonrip,3c,2344,2345,F,,2090,NA,,402,90,Population
6/10/2009,,bonrip,4b,2308,2309,F,,1840,NA,,385,90,Population
6/11/2009,,bonrip,1c,a3017,a3018,F,,1760,140,,972,90,Population
6/11/2009,,bonrip,3b,2344,2345,F,,2130,NA,,402,90,Population
6/11/2009,,bonrip,4c,2368,2369,F,,1460,NA,,970,90,Population
6/11/2009,,bonrip,6b,2308,2309,F,,1880,NA,,385,90,Population
9/15/2009,,bonrip,10a,2340,2341,F,,1620,140,,400,91,Population
9/15/2009,,bonrip,1b,a3019,a3020,F,,970,111,,471,91,Population
9/15/2009,,bonrip,1d,a3017,a3018,F,,1750,NA,,972,91,Population
9/15/2009,,bonrip,2c,a3021,a3022,?,,1250,138,,472,91,Population
9/15/2009,,bonrip,2d,2085,2086,M,,1790,NA,,285,91,Population
9/15/2009,,bonrip,3a,a3023,a3024,F,,1240,125,,473,91,Population
9/15/2009,,bonrip,3b,2368,2369,F,,1770,NA,,970,91,Population
9/15/2009,,bonrip,4b,a3025,a3026,M,,1670,145,,474,91,Population
9/15/2009,,bonrip,5a,a3027,a3028,M,,1260,135,,475,91,Population
9/15/2009,,bonrip,5b,a3029,a3030,M,,1240,140,,476,91,Population
9/15/2009,,bonrip,5c,a3031,a3032,F,,1070,122,,477,91,Population
9/15/2009,,bonrip,5d,2344,2345,F,,2060,NA,,402,91,Population
9/15/2009,,bonrip,6b,a3035,a3036,F,,1950,NA,,479,91,Population
9/15/2009,,bonrip,6e,a3033,a3034,M,,900,112,,478,91,Population
9/15/2009,,bonrip,7a,a3037,a3038,F,,1890,148,,480,91,Population
9/15/2009,,bonrip,9a,2308,2309,F,,1900,NA,,385,91,Population
9/16/2009,,bonrip,1b,2085,2086,M,,1710,131,,285,91,Population
9/16/2009,,bonrip,1d,a3039,a3040,M,,1180,135,,481,91,Population
9/16/2009,,bonrip,2c,a3041,a3042,F,,1300,143,,482,91,Population
